"URL","Page Name","Page Purpose","Parent","Navigation Source","Primary CTA","Secondary CTA","Hero Summary","Main Sections","Trust Elements","Interactive Elements","Internal Links","External Links","Screenshots","Issues","Notes"
"https://www.builtbykiefer.com/admin/proposals/proposal-1","Garage and Guest Suite Addition","Demo proposal detail for Garage and Guest Suite Addition, including scope, pricing, status, and PDF download.","/admin/proposals","Admin header dropdown/module navigation or module cross-link","Proposals -> /admin/proposals","Download PDF -> /admin/proposals/proposal-1/download","PROPOSAL DETAIL Garage and Guest Suite Addition","$213,800","Realistic demo records, dates, budgets, contacts, project status, and Kiefer-branded operations UI.","2 forms; 7 accordion/details; admin dropdown navigation; search/filters/actions as rendered","/admin | /admin/projects | /admin/leads | /admin/proposals | /admin/invoices | /admin/schedule | /admin/daily-logs | /admin/tasks | /admin/change-orders | /admin/selections | /admin/warranty | /admin/vendors | /admin/time | /admin/photos | /admin/comments | /admin/rfis | /admin/purchase-orders | /admin/bills | /admin/reports | /admin/finance-tools | / | /admin/proposals/proposal-1/download","","screenshots/admin--proposals--proposal--1--full.png | screenshots/admin--proposals--proposal--1--hero.png | screenshots/admin--proposals--proposal--1--form.png","Production Demo Admin is publicly reachable without an authentication challenge; Realistic demo operational/contact/financial data is exposed to any visitor","Runtime HTTP 200; 2 images; 10 buttons; forms were inspected but not submitted."
"https://www.builtbykiefer.com/admin/change-orders/change-order-1","Covered Patio Expansion","Demo change-order detail for Covered Patio Expansion, including pricing, status, and PDF download.","/admin/change-orders","Admin header dropdown/module navigation or module cross-link","Change Orders -> /admin/change-orders","Download PDF -> /admin/change-orders/change-order-1/download","CHANGE ORDER DETAIL Covered Patio Expansion","$8,256","Realistic demo records, dates, budgets, contacts, project status, and Kiefer-branded operations UI.","2 forms; 7 accordion/details; admin dropdown navigation; search/filters/actions as rendered","/admin | /admin/projects | /admin/leads | /admin/proposals | /admin/invoices | /admin/schedule | /admin/daily-logs | /admin/tasks | /admin/change-orders | /admin/selections | /admin/warranty | /admin/vendors | /admin/time | /admin/photos | /admin/comments | /admin/rfis | /admin/purchase-orders | /admin/bills | /admin/reports | /admin/finance-tools | / | /admin/change-orders/change-order-1/download","","screenshots/admin--change--orders--change--order--1--full.png | screenshots/admin--change--orders--change--order--1--hero.png | screenshots/admin--change--orders--change--order--1--form.png","Production Demo Admin is publicly reachable without an authentication challenge; Realistic demo operational/contact/financial data is exposed to any visitor","Runtime HTTP 200; 2 images; 10 buttons; forms were inspected but not submitted."
"https://www.builtbykiefer.com/admin/vendors/new","New Trade Partner","Demo operations data-entry screen: New Trade Partner.","/admin/vendors","Admin header dropdown/module navigation or module cross-link","Trade Partners -> /admin/vendors","","SUBCONTRACTOR & VENDOR PORTAL New Trade Partner","Partner Profile","Realistic demo records, dates, budgets, contacts, project status, and Kiefer-branded operations UI.","3 forms; 7 accordion/details; admin dropdown navigation; search/filters/actions as rendered","/admin | /admin/projects | /admin/leads | /admin/proposals | /admin/invoices | /admin/schedule | /admin/daily-logs | /admin/tasks | /admin/change-orders | /admin/selections | /admin/warranty | /admin/vendors | /admin/time | /admin/photos | /admin/comments | /admin/rfis | /admin/purchase-orders | /admin/bills | /admin/reports | /admin/finance-tools | /","","screenshots/admin--vendors--new--full.png | screenshots/admin--vendors--new--hero.png | screenshots/admin--vendors--new--form.png","Production Demo Admin is publicly reachable without an authentication challenge; Realistic demo operational/contact/financial data is exposed to any visitor","Runtime HTTP 200; 2 images; 11 buttons; forms were inspected but not submitted."
"https://www.builtbykiefer.com/admin/vendor-submittals/vendor-submittal-1/download","/admin/vendor-submittals/vendor-submittal-1/download","Intended vendor-submittal download; production currently returns a server error.","/admin","Admin header dropdown/module navigation or module cross-link","","","","","Realistic demo records, dates, budgets, contacts, project status, and Kiefer-branded operations UI.","admin dropdown navigation; search/filters/actions as rendered","","","screenshots/admin--vendor--submittals--vendor--submittal--1--download--full.png | screenshots/admin--vendor--submittals--vendor--submittal--1--download--hero.png","HTTP 500; Broken vendor-submittal download linked from admin UI; Production Demo Admin is publicly reachable without an authentication challenge","Runtime HTTP 500; 0 images; 0 buttons; forms were inspected but not submitted."
"https://www.builtbykiefer.com/admin/projects/project-1/financials/edit","Financial Targets for Highland Ridge Custom Home","Demo operations data-entry screen: Financial Targets for Highland Ridge Custom Home.","/admin/projects/project-1","Project workspace action","Project -> /admin/projects/project-1","","JOB COSTING BUDGET Financial Targets for Highland Ridge Custom Home","Margin Forecast Inputs","Realistic demo records, dates, budgets, contacts, project status, and Kiefer-branded operations UI.","3 forms; 7 accordion/details; admin dropdown navigation; search/filters/actions as rendered","/admin | /admin/projects | /admin/leads | /admin/proposals | /admin/invoices | /admin/schedule | /admin/daily-logs | /admin/tasks | /admin/change-orders | /admin/selections | /admin/warranty | /admin/vendors | /admin/time | /admin/photos | /admin/comments | /admin/rfis | /admin/purchase-orders | /admin/bills | /admin/reports | /admin/finance-tools | / | /admin/projects/project-1","","screenshots/admin--projects--project--1--financials--edit--full.png | screenshots/admin--projects--project--1--financials--edit--hero.png | screenshots/admin--projects--project--1--financials--edit--form.png","Production Demo Admin is publicly reachable without an authentication challenge; Realistic demo operational/contact/financial data is exposed to any visitor","Runtime HTTP 200; 2 images; 11 buttons; forms were inspected but not submitted."
"https://www.builtbykiefer.com/admin/projects/project-2/financials/edit","Financial Targets for Poudre Canyon Mountain Modern","Demo operations data-entry screen: Financial Targets for Poudre Canyon Mountain Modern.","/admin/projects/project-2","Project workspace action","Project -> /admin/projects/project-2","","JOB COSTING BUDGET Financial Targets for Poudre Canyon Mountain Modern","Margin Forecast Inputs","Realistic demo records, dates, budgets, contacts, project status, and Kiefer-branded operations UI.","3 forms; 7 accordion/details; admin dropdown navigation; search/filters/actions as rendered","/admin | /admin/projects | /admin/leads | /admin/proposals | /admin/invoices | /admin/schedule | /admin/daily-logs | /admin/tasks | /admin/change-orders | /admin/selections | /admin/warranty | /admin/vendors | /admin/time | /admin/photos | /admin/comments | /admin/rfis | /admin/purchase-orders | /admin/bills | /admin/reports | /admin/finance-tools | / | /admin/projects/project-2","","screenshots/admin--projects--project--2--financials--edit--full.png | screenshots/admin--projects--project--2--financials--edit--hero.png | screenshots/admin--projects--project--2--financials--edit--form.png","Production Demo Admin is publicly reachable without an authentication challenge; Realistic demo operational/contact/financial data is exposed to any visitor","Runtime HTTP 200; 2 images; 11 buttons; forms were inspected but not submitted."
"https://www.builtbykiefer.com/admin/projects/project-3/financials/edit","Financial Targets for Timnath Commercial Buildout","Demo operations data-entry screen: Financial Targets for Timnath Commercial Buildout.","/admin/projects/project-3","Project workspace action","Project -> /admin/projects/project-3","","JOB COSTING BUDGET Financial Targets for Timnath Commercial Buildout","Margin Forecast Inputs","Realistic demo records, dates, budgets, contacts, project status, and Kiefer-branded operations UI.","3 forms; 7 accordion/details; admin dropdown navigation; search/filters/actions as rendered","/admin | /admin/projects | /admin/leads | /admin/proposals | /admin/invoices | /admin/schedule | /admin/daily-logs | /admin/tasks | /admin/change-orders | /admin/selections | /admin/warranty | /admin/vendors | /admin/time | /admin/photos | /admin/comments | /admin/rfis | /admin/purchase-orders | /admin/bills | /admin/reports | /admin/finance-tools | / | /admin/projects/project-3","","screenshots/admin--projects--project--3--financials--edit--full.png | screenshots/admin--projects--project--3--financials--edit--hero.png | screenshots/admin--projects--project--3--financials--edit--form.png","Production Demo Admin is publicly reachable without an authentication challenge; Realistic demo operational/contact/financial data is exposed to any visitor","Runtime HTTP 200; 2 images; 11 buttons; forms were inspected but not submitted."
"https://www.builtbykiefer.com/admin/projects/project-1/photos/new","Photo for Highland Ridge Custom Home","Demo operations data-entry screen: Photo for Highland Ridge Custom Home.","/admin/projects/project-1","Project workspace action","Project -> /admin/projects/project-1","","PROJECT GALLERY Photo for Highland Ridge Custom Home","Project Photo","Realistic demo records, dates, budgets, contacts, project status, and Kiefer-branded operations UI.","3 forms; 7 accordion/details; admin dropdown navigation; search/filters/actions as rendered","/admin | /admin/projects | /admin/leads | /admin/proposals | /admin/invoices | /admin/schedule | /admin/daily-logs | /admin/tasks | /admin/change-orders | /admin/selections | /admin/warranty | /admin/vendors | /admin/time | /admin/photos | /admin/comments | /admin/rfis | /admin/purchase-orders | /admin/bills | /admin/reports | /admin/finance-tools | / | /admin/projects/project-1","","screenshots/admin--projects--project--1--photos--new--full.png | screenshots/admin--projects--project--1--photos--new--hero.png | screenshots/admin--projects--project--1--photos--new--form.png","Production Demo Admin is publicly reachable without an authentication challenge; Realistic demo operational/contact/financial data is exposed to any visitor","Runtime HTTP 200; 2 images; 11 buttons; forms were inspected but not submitted."
"https://www.builtbykiefer.com/admin/projects/project-1/vendors/new","Assign Partner to Highland Ridge Custom Home","Demo operations data-entry screen: Assign Partner to Highland Ridge Custom Home.","/admin/projects/project-1","Project workspace action","Project -> /admin/projects/project-1","NEW PARTNER -> /admin/vendors/new","SUBCONTRACTOR & VENDOR PORTAL Assign Partner to Highland Ridge Custom Home","Project Assignment","Realistic demo records, dates, budgets, contacts, project status, and Kiefer-branded operations UI.","3 forms; 7 accordion/details; admin dropdown navigation; search/filters/actions as rendered","/admin | /admin/projects | /admin/leads | /admin/proposals | /admin/invoices | /admin/schedule | /admin/daily-logs | /admin/tasks | /admin/change-orders | /admin/selections | /admin/warranty | /admin/vendors | /admin/time | /admin/photos | /admin/comments | /admin/rfis | /admin/purchase-orders | /admin/bills | /admin/reports | /admin/finance-tools | / | /admin/projects/project-1 | /admin/vendors/new","","screenshots/admin--projects--project--1--vendors--new--full.png | screenshots/admin--projects--project--1--vendors--new--hero.png | screenshots/admin--projects--project--1--vendors--new--form.png","Production Demo Admin is publicly reachable without an authentication challenge; Realistic demo operational/contact/financial data is exposed to any visitor","Runtime HTTP 200; 2 images; 11 buttons; forms were inspected but not submitted."
"https://www.builtbykiefer.com/admin/projects/project-1/warranty/new","Closeout item for Highland Ridge Custom Home","Demo operations data-entry screen: Closeout item for Highland Ridge Custom Home.","/admin/projects/project-1","Project workspace action","Job -> /admin/projects/project-1","","WARRANTY & PUNCH LIST Closeout item for Highland Ridge Custom Home","Warranty & Punch List Details","Realistic demo records, dates, budgets, contacts, project status, and Kiefer-branded operations UI.","3 forms; 7 accordion/details; admin dropdown navigation; search/filters/actions as rendered","/admin | /admin/projects | /admin/leads | /admin/proposals | /admin/invoices | /admin/schedule | /admin/daily-logs | /admin/tasks | /admin/change-orders | /admin/selections | /admin/warranty | /admin/vendors | /admin/time | /admin/photos | /admin/comments | /admin/rfis | /admin/purchase-orders | /admin/bills | /admin/reports | /admin/finance-tools | / | /admin/projects/project-1","","screenshots/admin--projects--project--1--warranty--new--full.png | screenshots/admin--projects--project--1--warranty--new--hero.png | screenshots/admin--projects--project--1--warranty--new--form.png","Production Demo Admin is publicly reachable without an authentication challenge; Realistic demo operational/contact/financial data is exposed to any visitor","Runtime HTTP 200; 2 images; 11 buttons; forms were inspected but not submitted."
"https://www.builtbykiefer.com/admin/projects/project-1/daily-logs/new","Field Report for Highland Ridge Custom Home","Demo operations data-entry screen: Field Report for Highland Ridge Custom Home.","/admin/projects/project-1","Project workspace action","Job -> /admin/projects/project-1","","KIEFER BUILT OPERATIONS Field Report for Highland Ridge Custom Home","Kiefer Built Field Report","Realistic demo records, dates, budgets, contacts, project status, and Kiefer-branded operations UI.","3 forms; 7 accordion/details; admin dropdown navigation; search/filters/actions as rendered","/admin | /admin/projects | /admin/leads | /admin/proposals | /admin/invoices | /admin/schedule | /admin/daily-logs | /admin/tasks | /admin/change-orders | /admin/selections | /admin/warranty | /admin/vendors | /admin/time | /admin/photos | /admin/comments | /admin/rfis | /admin/purchase-orders | /admin/bills | /admin/reports | /admin/finance-tools | / | /admin/projects/project-1","","screenshots/admin--projects--project--1--daily--logs--new--full.png | screenshots/admin--projects--project--1--daily--logs--new--hero.png | screenshots/admin--projects--project--1--daily--logs--new--form.png","Production Demo Admin is publicly reachable without an authentication challenge; Realistic demo operational/contact/financial data is exposed to any visitor","Runtime HTTP 200; 2 images; 11 buttons; forms were inspected but not submitted."
"https://www.builtbykiefer.com/admin/projects/project-1/selections/new","Selection for Highland Ridge Custom Home","Demo operations data-entry screen: Selection for Highland Ridge Custom Home.","/admin/projects/project-1","Project workspace action","Job -> /admin/projects/project-1","","PROJECT MANAGEMENT Selection for Highland Ridge Custom Home","Selection Details","Realistic demo records, dates, budgets, contacts, project status, and Kiefer-branded operations UI.","3 forms; 7 accordion/details; admin dropdown navigation; search/filters/actions as rendered","/admin | /admin/projects | /admin/leads | /admin/proposals | /admin/invoices | /admin/schedule | /admin/daily-logs | /admin/tasks | /admin/change-orders | /admin/selections | /admin/warranty | /admin/vendors | /admin/time | /admin/photos | /admin/comments | /admin/rfis | /admin/purchase-orders | /admin/bills | /admin/reports | /admin/finance-tools | / | /admin/projects/project-1","","screenshots/admin--projects--project--1--selections--new--full.png | screenshots/admin--projects--project--1--selections--new--hero.png | screenshots/admin--projects--project--1--selections--new--form.png","Production Demo Admin is publicly reachable without an authentication challenge; Realistic demo operational/contact/financial data is exposed to any visitor","Runtime HTTP 200; 2 images; 11 buttons; forms were inspected but not submitted."
"https://www.builtbykiefer.com/admin/projects/project-1/rfis/new","RFI for Highland Ridge Custom Home","Demo operations data-entry screen: RFI for Highland Ridge Custom Home.","/admin/projects/project-1","Project workspace action","Job -> /admin/projects/project-1","","MESSAGING RFI for Highland Ridge Custom Home","RFI Details","Realistic demo records, dates, budgets, contacts, project status, and Kiefer-branded operations UI.","3 forms; 7 accordion/details; admin dropdown navigation; search/filters/actions as rendered","/admin | /admin/projects | /admin/leads | /admin/proposals | /admin/invoices | /admin/schedule | /admin/daily-logs | /admin/tasks | /admin/change-orders | /admin/selections | /admin/warranty | /admin/vendors | /admin/time | /admin/photos | /admin/comments | /admin/rfis | /admin/purchase-orders | /admin/bills | /admin/reports | /admin/finance-tools | / | /admin/projects/project-1","","screenshots/admin--projects--project--1--rfis--new--full.png | screenshots/admin--projects--project--1--rfis--new--hero.png | screenshots/admin--projects--project--1--rfis--new--form.png","Production Demo Admin is publicly reachable without an authentication challenge; Realistic demo operational/contact/financial data is exposed to any visitor","Runtime HTTP 200; 2 images; 11 buttons; forms were inspected but not submitted."
"https://www.builtbykiefer.com/admin/projects/project-1/purchase-orders/new","Purchase Order for Highland Ridge Custom Home","Demo operations data-entry screen: Purchase Order for Highland Ridge Custom Home.","/admin/projects/project-1","Project workspace action","Job -> /admin/projects/project-1","","FINANCIAL Purchase Order for Highland Ridge Custom Home","Purchase Order Details","Realistic demo records, dates, budgets, contacts, project status, and Kiefer-branded operations UI.","3 forms; 7 accordion/details; admin dropdown navigation; search/filters/actions as rendered","/admin | /admin/projects | /admin/leads | /admin/proposals | /admin/invoices | /admin/schedule | /admin/daily-logs | /admin/tasks | /admin/change-orders | /admin/selections | /admin/warranty | /admin/vendors | /admin/time | /admin/photos | /admin/comments | /admin/rfis | /admin/purchase-orders | /admin/bills | /admin/reports | /admin/finance-tools | / | /admin/projects/project-1","","screenshots/admin--projects--project--1--purchase--orders--new--full.png | screenshots/admin--projects--project--1--purchase--orders--new--hero.png | screenshots/admin--projects--project--1--purchase--orders--new--form.png","Production Demo Admin is publicly reachable without an authentication challenge; Realistic demo operational/contact/financial data is exposed to any visitor","Runtime HTTP 200; 2 images; 11 buttons; forms were inspected but not submitted."
"https://www.builtbykiefer.com/admin/projects/project-1/bills/new","Bill for Highland Ridge Custom Home","Demo operations data-entry screen: Bill for Highland Ridge Custom Home.","/admin/projects/project-1","Project workspace action","Job -> /admin/projects/project-1","","FINANCIAL Bill for Highland Ridge Custom Home","Bill Details","Realistic demo records, dates, budgets, contacts, project status, and Kiefer-branded operations UI.","3 forms; 7 accordion/details; admin dropdown navigation; search/filters/actions as rendered","/admin | /admin/projects | /admin/leads | /admin/proposals | /admin/invoices | /admin/schedule | /admin/daily-logs | /admin/tasks | /admin/change-orders | /admin/selections | /admin/warranty | /admin/vendors | /admin/time | /admin/photos | /admin/comments | /admin/rfis | /admin/purchase-orders | /admin/bills | /admin/reports | /admin/finance-tools | / | /admin/projects/project-1","","screenshots/admin--projects--project--1--bills--new--full.png | screenshots/admin--projects--project--1--bills--new--hero.png | screenshots/admin--projects--project--1--bills--new--form.png","Production Demo Admin is publicly reachable without an authentication challenge; Realistic demo operational/contact/financial data is exposed to any visitor","Runtime HTTP 200; 2 images; 11 buttons; forms were inspected but not submitted."
"https://www.builtbykiefer.com/portal/projects/project-2","404","Broken client-project destination reached from demo portal data.","/portal","Client dashboard project link or direct URL","","","404 This page could not be found.","This page could not be found.","Realistic demo client identity, project progress, financial balance, and attention counts.","Links/buttons only","","","screenshots/portal--projects--project--2--full.png | screenshots/portal--projects--project--2--hero.png","HTTP 404; Broken link from demo portal data","Runtime HTTP 404; 0 images; 1 buttons; forms were inspected but not submitted."
"https://www.builtbykiefer.com/admin/projects/project-2/change-orders/new","Change Order for Poudre Canyon Mountain Modern","Demo operations data-entry screen: Change Order for Poudre Canyon Mountain Modern.","/admin/projects/project-2","Project workspace action","Project -> /admin/projects/project-2","","SCOPE CONTROL Change Order for Poudre Canyon Mountain Modern","Change Order Details | Pricing","Realistic demo records, dates, budgets, contacts, project status, and Kiefer-branded operations UI.","3 forms; 7 accordion/details; admin dropdown navigation; search/filters/actions as rendered","/admin | /admin/projects | /admin/leads | /admin/proposals | /admin/invoices | /admin/schedule | /admin/daily-logs | /admin/tasks | /admin/change-orders | /admin/selections | /admin/warranty | /admin/vendors | /admin/time | /admin/photos | /admin/comments | /admin/rfis | /admin/purchase-orders | /admin/bills | /admin/reports | /admin/finance-tools | / | /admin/projects/project-2","","screenshots/admin--projects--project--2--change--orders--new--full.png | screenshots/admin--projects--project--2--change--orders--new--hero.png | screenshots/admin--projects--project--2--change--orders--new--form.png","Production Demo Admin is publicly reachable without an authentication challenge; Realistic demo operational/contact/financial data is exposed to any visitor","Runtime HTTP 200; 2 images; 11 buttons; forms were inspected but not submitted."
"https://www.builtbykiefer.com/admin/projects/project-2/photos/new","Photo for Poudre Canyon Mountain Modern","Demo operations data-entry screen: Photo for Poudre Canyon Mountain Modern.","/admin/projects/project-2","Project workspace action","Project -> /admin/projects/project-2","","PROJECT GALLERY Photo for Poudre Canyon Mountain Modern","Project Photo","Realistic demo records, dates, budgets, contacts, project status, and Kiefer-branded operations UI.","3 forms; 7 accordion/details; admin dropdown navigation; search/filters/actions as rendered","/admin | /admin/projects | /admin/leads | /admin/proposals | /admin/invoices | /admin/schedule | /admin/daily-logs | /admin/tasks | /admin/change-orders | /admin/selections | /admin/warranty | /admin/vendors | /admin/time | /admin/photos | /admin/comments | /admin/rfis | /admin/purchase-orders | /admin/bills | /admin/reports | /admin/finance-tools | / | /admin/projects/project-2","","screenshots/admin--projects--project--2--photos--new--full.png | screenshots/admin--projects--project--2--photos--new--hero.png | screenshots/admin--projects--project--2--photos--new--form.png","Production Demo Admin is publicly reachable without an authentication challenge; Realistic demo operational/contact/financial data is exposed to any visitor","Runtime HTTP 200; 2 images; 11 buttons; forms were inspected but not submitted."
"https://www.builtbykiefer.com/admin/projects/project-2/vendors/new","Assign Partner to Poudre Canyon Mountain Modern","Demo operations data-entry screen: Assign Partner to Poudre Canyon Mountain Modern.","/admin/projects/project-2","Project workspace action","Project -> /admin/projects/project-2","NEW PARTNER -> /admin/vendors/new","SUBCONTRACTOR & VENDOR PORTAL Assign Partner to Poudre Canyon Mountain Modern","Project Assignment","Realistic demo records, dates, budgets, contacts, project status, and Kiefer-branded operations UI.","3 forms; 7 accordion/details; admin dropdown navigation; search/filters/actions as rendered","/admin | /admin/projects | /admin/leads | /admin/proposals | /admin/invoices | /admin/schedule | /admin/daily-logs | /admin/tasks | /admin/change-orders | /admin/selections | /admin/warranty | /admin/vendors | /admin/time | /admin/photos | /admin/comments | /admin/rfis | /admin/purchase-orders | /admin/bills | /admin/reports | /admin/finance-tools | / | /admin/projects/project-2 | /admin/vendors/new","","screenshots/admin--projects--project--2--vendors--new--full.png | screenshots/admin--projects--project--2--vendors--new--hero.png | screenshots/admin--projects--project--2--vendors--new--form.png","Production Demo Admin is publicly reachable without an authentication challenge; Realistic demo operational/contact/financial data is exposed to any visitor","Runtime HTTP 200; 2 images; 11 buttons; forms were inspected but not submitted."
"https://www.builtbykiefer.com/admin/projects/project-2/warranty/new","Closeout item for Poudre Canyon Mountain Modern","Demo operations data-entry screen: Closeout item for Poudre Canyon Mountain Modern.","/admin/projects/project-2","Project workspace action","Job -> /admin/projects/project-2","","WARRANTY & PUNCH LIST Closeout item for Poudre Canyon Mountain Modern","Warranty & Punch List Details","Realistic demo records, dates, budgets, contacts, project status, and Kiefer-branded operations UI.","3 forms; 7 accordion/details; admin dropdown navigation; search/filters/actions as rendered","/admin | /admin/projects | /admin/leads | /admin/proposals | /admin/invoices | /admin/schedule | /admin/daily-logs | /admin/tasks | /admin/change-orders | /admin/selections | /admin/warranty | /admin/vendors | /admin/time | /admin/photos | /admin/comments | /admin/rfis | /admin/purchase-orders | /admin/bills | /admin/reports | /admin/finance-tools | / | /admin/projects/project-2","","screenshots/admin--projects--project--2--warranty--new--full.png | screenshots/admin--projects--project--2--warranty--new--hero.png | screenshots/admin--projects--project--2--warranty--new--form.png","Production Demo Admin is publicly reachable without an authentication challenge; Realistic demo operational/contact/financial data is exposed to any visitor","Runtime HTTP 200; 2 images; 11 buttons; forms were inspected but not submitted."
"https://www.builtbykiefer.com/admin/projects/project-2/daily-logs/new","Field Report for Poudre Canyon Mountain Modern","Demo operations data-entry screen: Field Report for Poudre Canyon Mountain Modern.","/admin/projects/project-2","Project workspace action","Job -> /admin/projects/project-2","","KIEFER BUILT OPERATIONS Field Report for Poudre Canyon Mountain Modern","Kiefer Built Field Report","Realistic demo records, dates, budgets, contacts, project status, and Kiefer-branded operations UI.","3 forms; 7 accordion/details; admin dropdown navigation; search/filters/actions as rendered","/admin | /admin/projects | /admin/leads | /admin/proposals | /admin/invoices | /admin/schedule | /admin/daily-logs | /admin/tasks | /admin/change-orders | /admin/selections | /admin/warranty | /admin/vendors | /admin/time | /admin/photos | /admin/comments | /admin/rfis | /admin/purchase-orders | /admin/bills | /admin/reports | /admin/finance-tools | / | /admin/projects/project-2","","screenshots/admin--projects--project--2--daily--logs--new--full.png | screenshots/admin--projects--project--2--daily--logs--new--hero.png | screenshots/admin--projects--project--2--daily--logs--new--form.png","Production Demo Admin is publicly reachable without an authentication challenge; Realistic demo operational/contact/financial data is exposed to any visitor","Runtime HTTP 200; 2 images; 11 buttons; forms were inspected but not submitted."
"https://www.builtbykiefer.com/admin/projects/project-2/selections/new","Selection for Poudre Canyon Mountain Modern","Demo operations data-entry screen: Selection for Poudre Canyon Mountain Modern.","/admin/projects/project-2","Project workspace action","Job -> /admin/projects/project-2","","PROJECT MANAGEMENT Selection for Poudre Canyon Mountain Modern","Selection Details","Realistic demo records, dates, budgets, contacts, project status, and Kiefer-branded operations UI.","3 forms; 7 accordion/details; admin dropdown navigation; search/filters/actions as rendered","/admin | /admin/projects | /admin/leads | /admin/proposals | /admin/invoices | /admin/schedule | /admin/daily-logs | /admin/tasks | /admin/change-orders | /admin/selections | /admin/warranty | /admin/vendors | /admin/time | /admin/photos | /admin/comments | /admin/rfis | /admin/purchase-orders | /admin/bills | /admin/reports | /admin/finance-tools | / | /admin/projects/project-2","","screenshots/admin--projects--project--2--selections--new--full.png | screenshots/admin--projects--project--2--selections--new--hero.png | screenshots/admin--projects--project--2--selections--new--form.png","Production Demo Admin is publicly reachable without an authentication challenge; Realistic demo operational/contact/financial data is exposed to any visitor","Runtime HTTP 200; 2 images; 11 buttons; forms were inspected but not submitted."
"https://www.builtbykiefer.com/admin/projects/project-2/rfis/new","RFI for Poudre Canyon Mountain Modern","Demo operations data-entry screen: RFI for Poudre Canyon Mountain Modern.","/admin/projects/project-2","Project workspace action","Job -> /admin/projects/project-2","","MESSAGING RFI for Poudre Canyon Mountain Modern","RFI Details","Realistic demo records, dates, budgets, contacts, project status, and Kiefer-branded operations UI.","3 forms; 7 accordion/details; admin dropdown navigation; search/filters/actions as rendered","/admin | /admin/projects | /admin/leads | /admin/proposals | /admin/invoices | /admin/schedule | /admin/daily-logs | /admin/tasks | /admin/change-orders | /admin/selections | /admin/warranty | /admin/vendors | /admin/time | /admin/photos | /admin/comments | /admin/rfis | /admin/purchase-orders | /admin/bills | /admin/reports | /admin/finance-tools | / | /admin/projects/project-2","","screenshots/admin--projects--project--2--rfis--new--full.png | screenshots/admin--projects--project--2--rfis--new--hero.png | screenshots/admin--projects--project--2--rfis--new--form.png","Production Demo Admin is publicly reachable without an authentication challenge; Realistic demo operational/contact/financial data is exposed to any visitor","Runtime HTTP 200; 2 images; 11 buttons; forms were inspected but not submitted."
"https://www.builtbykiefer.com/admin/projects/project-2/purchase-orders/new","Purchase Order for Poudre Canyon Mountain Modern","Demo operations data-entry screen: Purchase Order for Poudre Canyon Mountain Modern.","/admin/projects/project-2","Project workspace action","Job -> /admin/projects/project-2","","FINANCIAL Purchase Order for Poudre Canyon Mountain Modern","Purchase Order Details","Realistic demo records, dates, budgets, contacts, project status, and Kiefer-branded operations UI.","3 forms; 7 accordion/details; admin dropdown navigation; search/filters/actions as rendered","/admin | /admin/projects | /admin/leads | /admin/proposals | /admin/invoices | /admin/schedule | /admin/daily-logs | /admin/tasks | /admin/change-orders | /admin/selections | /admin/warranty | /admin/vendors | /admin/time | /admin/photos | /admin/comments | /admin/rfis | /admin/purchase-orders | /admin/bills | /admin/reports | /admin/finance-tools | / | /admin/projects/project-2","","screenshots/admin--projects--project--2--purchase--orders--new--full.png | screenshots/admin--projects--project--2--purchase--orders--new--hero.png | screenshots/admin--projects--project--2--purchase--orders--new--form.png","Production Demo Admin is publicly reachable without an authentication challenge; Realistic demo operational/contact/financial data is exposed to any visitor","Runtime HTTP 200; 2 images; 11 buttons; forms were inspected but not submitted."
"https://www.builtbykiefer.com/admin/projects/project-2/bills/new","Bill for Poudre Canyon Mountain Modern","Demo operations data-entry screen: Bill for Poudre Canyon Mountain Modern.","/admin/projects/project-2","Project workspace action","Job -> /admin/projects/project-2","","FINANCIAL Bill for Poudre Canyon Mountain Modern","Bill Details","Realistic demo records, dates, budgets, contacts, project status, and Kiefer-branded operations UI.","3 forms; 7 accordion/details; admin dropdown navigation; search/filters/actions as rendered","/admin | /admin/projects | /admin/leads | /admin/proposals | /admin/invoices | /admin/schedule | /admin/daily-logs | /admin/tasks | /admin/change-orders | /admin/selections | /admin/warranty | /admin/vendors | /admin/time | /admin/photos | /admin/comments | /admin/rfis | /admin/purchase-orders | /admin/bills | /admin/reports | /admin/finance-tools | / | /admin/projects/project-2","","screenshots/admin--projects--project--2--bills--new--full.png | screenshots/admin--projects--project--2--bills--new--hero.png | screenshots/admin--projects--project--2--bills--new--form.png","Production Demo Admin is publicly reachable without an authentication challenge; Realistic demo operational/contact/financial data is exposed to any visitor","Runtime HTTP 200; 2 images; 11 buttons; forms were inspected but not submitted."
